SubscriptionID,CustomerID,PlanID,BillingCycle,Status,DiscountPercent,StartDate,RenewalDate,CancelDate,AutoRenew,PlanName,MonthlyPrice,AnnualContractValue
S006949,C009038,1,Yearly,Active,10.0,2024-10-05 22:10:26,2025-10-05 22:10:26,,No,Starter,29,313.2
S006950,C003426,1,Yearly,Cancelled,15.0,2019-04-25 12:38:21,2020-04-24 12:38:21,2019-06-09 12:38:21,Yes,Starter,29,295.8
S006951,C008790,10,Yearly,Active,10.0,2020-01-15 19:14:29,2021-01-14 19:14:29,,Yes,Corporate,349,3769.2
S006952,C001679,2,Yearly,Cancelled,0.0,2018-05-06 02:44:59,2019-05-06 02:44:59,2019-10-20 02:44:59,Yes,Basic,59,708.0
S006953,C005828,1,Quarterly,Paused,0.0,2023-07-28 21:10:31,2023-10-26 21:10:31,,Yes,Starter,29,348.0
S006954,C009719,3,Monthly,Active,0.0,2019-08-04 22:51:39,2019-09-03 22:51:39,,Yes,Professional,129,1548.0
S006955,C006196,8,Quarterly,Active,0.0,2021-02-26 23:58:58,2021-05-27 23:58:58,,Yes,Growth,79,948.0
S006956,C002799,2,Monthly,Active,20.0,2022-02-26 14:19:16,2022-03-28 14:19:16,,Yes,Basic,59,566.4
S006957,C007085,7,Monthly,Active,0.0,2020-01-04 10:37:27,2020-02-03 10:37:27,,Yes,Startup,39,468.0
S006958,C009222,4,Yearly,Cancelled,0.0,2020-02-17 21:30:13,2021-02-16 21:30:13,2021-12-04 21:30:13,Yes,Business,249,2988.0
S006959,C007213,2,Monthly,Active,10.0,2025-09-23 15:54:42,2025-10-23 15:54:42,,Yes,Basic,59,637.2
S006960,C006820,7,Monthly,Active,5.0,2024-08-21 17:54:25,2024-09-20 17:54:25,,Yes,Startup,39,444.6
S006961,C005053,3,Monthly,Active,0.0,2020-02-14 22:22:08,2020-03-15 22:22:08,,Yes,Professional,129,1548.0
S006962,C004765,4,Yearly,Active,0.0,2021-07-12 05:47:37,2022-07-12 05:47:37,,Yes,Business,249,2988.0
S006963,C004670,1,Monthly,Trial,15.0,2018-05-27 02:36:24,2018-06-26 02:36:24,,Yes,Starter,29,295.8
S006964,C009808,1,Monthly,Active,20.0,2024-02-01 12:07:47,2024-03-02 12:07:47,,No,Starter,29,278.4
S006965,C003950,1,Monthly,Active,5.0,2023-11-21 14:24:53,2023-12-21 14:24:53,,Yes,Starter,29,330.6
S006966,C000343,2,Quarterly,Trial,10.0,2021-05-05 01:53:31,2021-08-03 01:53:31,,Yes,Basic,59,637.2
S006967,C004670,5,Monthly,Cancelled,5.0,2023-02-06 10:13:40,2023-03-08 10:13:40,2024-11-30 10:13:40,Yes,Enterprise,499,5688.6
S006968,C003652,6,Yearly,Active,0.0,2020-09-30 09:38:57,2021-09-30 09:38:57,,Yes,Enterprise Plus,999,11988.0
S006969,C004160,4,Monthly,Active,0.0,2018-09-05 08:19:59,2018-10-05 08:19:59,,Yes,Business,249,2988.0
S006970,C005842,2,Monthly,Active,0.0,2020-12-19 10:12:23,2021-01-18 10:12:23,,Yes,Basic,59,708.0
S006971,C006197,8,Monthly,Cancelled,15.0,2018-06-24 00:52:46,2018-07-24 00:52:46,2019-11-11 00:52:46,Yes,Growth,79,805.8
S006972,C000702,2,Yearly,Cancelled,25.0,2018-02-20 19:30:49,2019-02-20 19:30:49,2018-12-02 19:30:49,Yes,Basic,59,531.0
S006973,C007778,9,Yearly,Active,0.0,2024-10-03 00:25:59,2025-10-03 00:25:59,,Yes,Scale,179,2148.0
S006974,C000454,5,Monthly,Trial,10.0,2025-08-25 21:04:36,2025-09-24 21:04:36,,Yes,Enterprise,499,5389.2
S006975,C000804,1,Quarterly,Cancelled,10.0,2021-06-24 16:41:42,2021-09-22 16:41:42,2022-12-11 16:41:42,Yes,Starter,29,313.2
S006976,C007856,3,Yearly,Active,15.0,2024-08-22 22:54:54,2025-08-22 22:54:54,,No,Professional,129,1315.8
S006977,C007297,4,Monthly,Active,10.0,2024-12-18 09:11:50,2025-01-17 09:11:50,,Yes,Business,249,2689.2
S006978,C007454,1,Yearly,Active,0.0,2022-09-19 12:27:03,2023-09-19 12:27:03,,Yes,Starter,29,348.0
S006979,C007119,6,Yearly,Trial,15.0,2023-03-17 05:08:30,2024-03-16 05:08:30,,Yes,Enterprise Plus,999,10189.8
S006980,C000807,1,Yearly,Cancelled,5.0,2021-05-17 03:59:21,2022-05-17 03:59:21,2022-12-28 03:59:21,Yes,Starter,29,330.6
S006981,C001103,3,Monthly,Active,0.0,2020-03-02 06:03:51,2020-04-01 06:03:51,,Yes,Professional,129,1548.0
S006982,C002855,3,Monthly,Active,0.0,2021-01-09 04:47:02,2021-02-08 04:47:02,,Yes,Professional,129,1548.0
S006983,C008919,2,Monthly,Active,5.0,2023-05-08 13:54:18,2023-06-07 13:54:18,,No,Basic,59,672.6
S006984,C004258,9,Yearly,Active,5.0,2019-05-06 08:53:39,2020-05-05 08:53:39,,Yes,Scale,179,2040.6
S006985,C006197,6,Monthly,Active,0.0,2022-06-23 08:41:15,2022-07-23 08:41:15,,Yes,Enterprise Plus,999,11988.0
S006986,C001202,5,Monthly,Active,0.0,2022-08-22 13:00:04,2022-09-21 13:00:04,,Yes,Enterprise,499,5988.0
S006987,C001372,1,Yearly,Trial,5.0,2022-04-23 02:48:00,2023-04-23 02:48:00,,Yes,Starter,29,330.6
S006988,C000751,3,Yearly,Cancelled,0.0,2024-11-22 16:36:44,2025-11-22 16:36:44,2025-03-24 16:36:44,No,Professional,129,1548.0
S006989,C007090,1,Yearly,Active,15.0,2022-03-12 06:57:48,2023-03-12 06:57:48,,Yes,Starter,29,295.8
S006990,C007407,2,Quarterly,Trial,0.0,2022-09-24 21:37:16,2022-12-23 21:37:16,,Yes,Basic,59,708.0
S006991,C001057,1,Monthly,Active,5.0,2021-01-09 04:07:09,2021-02-08 04:07:09,,Yes,Starter,29,330.6
S006992,C000058,3,Quarterly,Active,10.0,2018-03-28 08:03:30,2018-06-26 08:03:30,,No,Professional,129,1393.2
S006993,C007875,6,Monthly,Active,0.0,2018-02-02 07:05:01,2018-03-04 07:05:01,,Yes,Enterprise Plus,999,11988.0
S006994,C004072,1,Monthly,Active,0.0,2025-04-09 07:23:34,2025-05-09 07:23:34,,Yes,Starter,29,348.0
S006995,C009812,4,Monthly,Active,0.0,2023-10-28 19:08:57,2023-11-27 19:08:57,,Yes,Business,249,2988.0
S006996,C009282,1,Monthly,Active,0.0,2018-02-27 01:44:02,2018-03-29 01:44:02,,Yes,Starter,29,348.0
S006997,C007033,4,Monthly,Active,0.0,2025-05-26 13:19:03,2025-06-25 13:19:03,,No,Business,249,2988.0
S006998,C002239,1,Monthly,Active,20.0,2022-06-18 14:21:25,2022-07-18 14:21:25,,Yes,Starter,29,278.4
S006999,C005049,1,Monthly,Active,20.0,2021-09-02 04:28:49,2021-10-02 04:28:49,,Yes,Starter,29,278.4
S007000,C001937,4,Yearly,Active,5.0,2019-10-07 01:01:13,2020-10-06 01:01:13,,Yes,Business,249,2838.6
S007001,C004952,4,Yearly,Active,15.0,2019-10-25 01:49:30,2020-10-24 01:49:30,,Yes,Business,249,2539.8
S007002,C002206,2,Yearly,Active,0.0,2021-08-18 08:14:12,2022-08-18 08:14:12,,No,Basic,59,708.0
S007003,C008385,1,Monthly,Active,0.0,2022-09-01 03:53:22,2022-10-01 03:53:22,,Yes,Starter,29,348.0
S007004,C005448,3,Monthly,Active,15.0,2021-03-11 02:29:03,2021-04-10 02:29:03,,No,Professional,129,1315.8
S007005,C001108,9,Yearly,Paused,0.0,2024-06-02 18:17:55,2025-06-02 18:17:55,,Yes,Scale,179,2148.0
S007006,C008194,2,Monthly,Active,0.0,2025-09-24 17:41:27,2025-10-24 17:41:27,,Yes,Basic,59,708.0
S007007,C007765,3,Yearly,Active,0.0,2022-04-15 11:39:18,2023-04-15 11:39:18,,No,Professional,129,1548.0
S007008,C007550,2,Quarterly,Active,10.0,2022-04-28 10:29:36,2022-07-27 10:29:36,,No,Basic,59,637.2
S007009,C009263,4,Monthly,Cancelled,0.0,2018-08-28 17:50:13,2018-09-27 17:50:13,2019-12-25 17:50:13,Yes,Business,249,2988.0
S007010,C005220,7,Monthly,Cancelled,0.0,2025-11-28 23:12:17,2025-12-28 23:12:17,2026-05-05 23:12:17,Yes,Startup,39,468.0
S007011,C004973,6,Yearly,Cancelled,15.0,2025-06-04 13:31:01,2026-06-04 13:31:01,2026-04-30 13:31:01,No,Enterprise Plus,999,10189.8
S007012,C002748,1,Monthly,Active,20.0,2024-08-29 01:05:14,2024-09-28 01:05:14,,Yes,Starter,29,278.4
S007013,C005221,4,Monthly,Active,0.0,2018-09-25 17:35:38,2018-10-25 17:35:38,,Yes,Business,249,2988.0
S007014,C006713,2,Monthly,Paused,0.0,2018-09-05 17:38:12,2018-10-05 17:38:12,,Yes,Basic,59,708.0
S007015,C007793,1,Monthly,Active,0.0,2024-04-29 04:28:24,2024-05-29 04:28:24,,No,Starter,29,348.0
S007016,C000232,1,Monthly,Active,0.0,2019-11-22 03:01:42,2019-12-22 03:01:42,,Yes,Starter,29,348.0
S007017,C009188,3,Monthly,Active,15.0,2019-02-14 16:00:30,2019-03-16 16:00:30,,Yes,Professional,129,1315.8
S007018,C008565,2,Quarterly,Cancelled,5.0,2021-09-30 02:10:57,2021-12-29 02:10:57,2022-04-15 02:10:57,Yes,Basic,59,672.6
S007019,C002457,1,Monthly,Cancelled,15.0,2023-12-05 04:51:36,2024-01-04 04:51:36,2025-03-24 04:51:36,No,Starter,29,295.8
S007020,C002680,1,Monthly,Active,0.0,2018-06-27 09:52:18,2018-07-27 09:52:18,,Yes,Starter,29,348.0
S007021,C007539,2,Quarterly,Active,0.0,2019-02-04 11:37:52,2019-05-05 11:37:52,,Yes,Basic,59,708.0
S007022,C000409,3,Monthly,Active,10.0,2025-01-01 02:46:14,2025-01-31 02:46:14,,Yes,Professional,129,1393.2
S007023,C002961,1,Monthly,Cancelled,0.0,2024-09-13 02:07:50,2024-10-13 02:07:50,2025-12-03 02:07:50,Yes,Starter,29,348.0
S007024,C004984,4,Monthly,Active,0.0,2022-09-17 12:29:25,2022-10-17 12:29:25,,No,Business,249,2988.0
S007025,C007335,2,Monthly,Active,0.0,2018-04-06 12:04:30,2018-05-06 12:04:30,,Yes,Basic,59,708.0
S007026,C003788,9,Yearly,Active,15.0,2024-05-13 05:05:15,2025-05-13 05:05:15,,Yes,Scale,179,1825.8
S007027,C007679,2,Yearly,Active,0.0,2020-08-29 04:20:14,2021-08-29 04:20:14,,Yes,Basic,59,708.0
S007028,C007235,3,Monthly,Active,0.0,2018-08-16 05:39:21,2018-09-15 05:39:21,,Yes,Professional,129,1548.0
S007029,C005363,10,Yearly,Cancelled,5.0,2021-10-22 19:51:06,2022-10-22 19:51:06,2023-01-03 19:51:06,Yes,Corporate,349,3978.6
S007030,C009378,3,Monthly,Active,0.0,2018-10-25 08:08:54,2018-11-24 08:08:54,,Yes,Professional,129,1548.0
S007031,C003512,8,Monthly,Active,0.0,2019-03-06 12:04:56,2019-04-05 12:04:56,,Yes,Growth,79,948.0
S007032,C004152,6,Monthly,Active,0.0,2023-10-20 17:48:01,2023-11-19 17:48:01,,Yes,Enterprise Plus,999,11988.0
S007033,C002296,6,Monthly,Active,0.0,2024-11-05 23:30:01,2024-12-05 23:30:01,,Yes,Enterprise Plus,999,11988.0
S007034,C004331,4,Monthly,Paused,15.0,2023-11-16 14:24:59,2023-12-16 14:24:59,,Yes,Business,249,2539.8
S007035,C009074,4,Monthly,Active,15.0,2025-08-31 05:02:02,2025-09-30 05:02:02,,Yes,Business,249,2539.8
S007036,C007346,3,Monthly,Cancelled,0.0,2020-09-11 12:24:45,2020-10-11 12:24:45,2021-07-13 12:24:45,Yes,Professional,129,1548.0
S007037,C002341,9,Quarterly,Active,0.0,2024-08-30 12:18:15,2024-11-28 12:18:15,,No,Scale,179,2148.0
S007038,C005486,3,Monthly,Active,15.0,2021-10-20 23:17:05,2021-11-19 23:17:05,,No,Professional,129,1315.8
S007039,C005434,8,Monthly,Trial,0.0,2025-01-10 21:04:43,2025-02-09 21:04:43,,Yes,Growth,79,948.0
S007040,C003605,1,Monthly,Active,5.0,2021-03-14 04:10:19,2021-04-13 04:10:19,,Yes,Starter,29,330.6
S007041,C006840,2,Yearly,Active,0.0,2018-12-12 23:46:57,2019-12-12 23:46:57,,Yes,Basic,59,708.0
S007042,C001834,8,Monthly,Active,0.0,2022-05-20 17:06:17,2022-06-19 17:06:17,,Yes,Growth,79,948.0
S007043,C002922,2,Monthly,Active,30.0,2019-05-08 19:06:58,2019-06-07 19:06:58,,Yes,Basic,59,495.6
S007044,C003405,3,Monthly,Active,0.0,2020-09-30 20:03:49,2020-10-30 20:03:49,,Yes,Professional,129,1548.0
S007045,C007350,9,Yearly,Active,0.0,2025-04-14 17:27:52,2026-04-14 17:27:52,,Yes,Scale,179,2148.0
S007046,C004077,9,Monthly,Active,0.0,2021-10-06 23:50:27,2021-11-05 23:50:27,,No,Scale,179,2148.0
S007047,C002305,1,Yearly,Active,0.0,2024-02-09 22:57:57,2025-02-08 22:57:57,,No,Starter,29,348.0
S007048,C004695,3,Monthly,Active,0.0,2022-04-05 14:49:42,2022-05-05 14:49:42,,Yes,Professional,129,1548.0
S007049,C001000,1,Monthly,Active,5.0,2019-05-09 20:25:48,2019-06-08 20:25:48,,Yes,Starter,29,330.6
S007050,C009147,8,Monthly,Active,5.0,2024-05-09 08:29:51,2024-06-08 08:29:51,,No,Growth,79,900.6
S007051,C003834,6,Monthly,Active,0.0,2018-11-12 01:40:09,2018-12-12 01:40:09,,Yes,Enterprise Plus,999,11988.0
S007052,C005827,9,Monthly,Paused,0.0,2024-06-22 13:20:31,2024-07-22 13:20:31,,Yes,Scale,179,2148.0
S007053,C003604,1,Yearly,Active,0.0,2019-08-21 07:26:08,2020-08-20 07:26:08,,Yes,Starter,29,348.0
S007054,C008157,2,Yearly,Active,0.0,2022-04-26 16:31:27,2023-04-26 16:31:27,,Yes,Basic,59,708.0
S007055,C005732,7,Yearly,Cancelled,10.0,2022-02-17 04:40:04,2023-02-17 04:40:04,2023-10-18 04:40:04,Yes,Startup,39,421.2
S007056,C005882,4,Yearly,Cancelled,15.0,2019-02-24 16:50:13,2020-02-24 16:50:13,2021-01-21 16:50:13,Yes,Business,249,2539.8
S007057,C005036,7,Monthly,Paused,0.0,2019-03-07 19:42:51,2019-04-06 19:42:51,,Yes,Startup,39,468.0
S007058,C005346,2,Monthly,Active,0.0,2024-07-05 14:20:44,2024-08-04 14:20:44,,Yes,Basic,59,708.0
S007059,C007324,1,Monthly,Active,10.0,2025-12-26 14:41:15,2026-01-25 14:41:15,,Yes,Starter,29,313.2
S007060,C002784,1,Yearly,Active,0.0,2023-08-01 20:31:53,2024-07-31 20:31:53,,Yes,Starter,29,348.0
S007061,C001202,9,Monthly,Active,5.0,2022-05-21 00:30:59,2022-06-20 00:30:59,,Yes,Scale,179,2040.6
S007062,C009991,1,Yearly,Active,5.0,2022-09-03 05:03:50,2023-09-03 05:03:50,,No,Starter,29,330.6
S007063,C004541,1,Monthly,Active,10.0,2021-07-26 01:12:38,2021-08-25 01:12:38,,Yes,Starter,29,313.2
S007064,C004560,1,Yearly,Active,15.0,2023-10-02 15:02:41,2024-10-01 15:02:41,,Yes,Starter,29,295.8
S007065,C003323,11,Monthly,Active,15.0,2021-02-02 19:58:38,2021-03-04 19:58:38,,Yes,Ultimate,1499,15289.8
S007066,C001884,2,Yearly,Active,15.0,2022-07-01 22:53:44,2023-07-01 22:53:44,,Yes,Basic,59,601.8
S007067,C000739,2,Monthly,Active,0.0,2021-08-08 21:39:54,2021-09-07 21:39:54,,No,Basic,59,708.0
S007068,C000202,1,Monthly,Cancelled,25.0,2021-05-24 21:37:43,2021-06-23 21:37:43,2022-02-18 21:37:43,Yes,Starter,29,261.0
S007069,C007705,4,Yearly,Active,0.0,2020-12-18 13:59:27,2021-12-18 13:59:27,,Yes,Business,249,2988.0
S007070,C005052,3,Monthly,Trial,15.0,2023-02-15 15:05:15,2023-03-17 15:05:15,,Yes,Professional,129,1315.8
S007071,C005539,1,Monthly,Active,0.0,2019-02-18 02:01:37,2019-03-20 02:01:37,,Yes,Starter,29,348.0
S007072,C009427,1,Monthly,Active,0.0,2025-03-09 15:47:18,2025-04-08 15:47:18,,Yes,Starter,29,348.0
S007073,C004822,3,Monthly,Active,0.0,2019-06-11 03:28:56,2019-07-11 03:28:56,,Yes,Professional,129,1548.0
S007074,C000616,3,Yearly,Active,0.0,2024-08-01 11:09:30,2025-08-01 11:09:30,,Yes,Professional,129,1548.0
S007075,C000513,1,Yearly,Active,0.0,2025-04-25 09:45:59,2026-04-25 09:45:59,,Yes,Starter,29,348.0
S007076,C003844,5,Quarterly,Cancelled,30.0,2021-03-20 03:55:58,2021-06-18 03:55:58,2022-10-15 03:55:58,Yes,Enterprise,499,4191.6
S007077,C009837,2,Monthly,Active,5.0,2024-03-20 22:59:00,2024-04-19 22:59:00,,No,Basic,59,672.6
S007078,C003420,1,Yearly,Cancelled,30.0,2019-03-07 01:40:58,2020-03-06 01:40:58,2020-08-28 01:40:58,Yes,Starter,29,243.6
S007079,C000334,7,Monthly,Active,10.0,2021-12-08 15:18:45,2022-01-07 15:18:45,,Yes,Startup,39,421.2
S007080,C002831,3,Monthly,Active,0.0,2024-12-17 01:11:35,2025-01-16 01:11:35,,Yes,Professional,129,1548.0
S007081,C002554,5,Monthly,Active,20.0,2019-01-10 12:46:30,2019-02-09 12:46:30,,Yes,Enterprise,499,4790.4
S007082,C003119,4,Yearly,Active,0.0,2020-04-21 05:10:08,2021-04-21 05:10:08,,Yes,Business,249,2988.0
S007083,C007456,3,Monthly,Trial,5.0,2020-08-26 08:10:38,2020-09-25 08:10:38,,Yes,Professional,129,1470.6
S007084,C002213,5,Yearly,Active,5.0,2019-05-05 07:10:59,2020-05-04 07:10:59,,Yes,Enterprise,499,5688.6
S007085,C008145,1,Monthly,Cancelled,0.0,2020-10-26 15:37:33,2020-11-25 15:37:33,2021-09-05 15:37:33,Yes,Starter,29,348.0
S007086,C001496,2,Monthly,Cancelled,0.0,2022-06-21 06:04:35,2022-07-21 06:04:35,2023-02-06 06:04:35,Yes,Basic,59,708.0
S007087,C003457,4,Monthly,Active,0.0,2021-10-26 16:32:40,2021-11-25 16:32:40,,Yes,Business,249,2988.0
S007088,C006938,3,Monthly,Active,0.0,2019-08-14 12:03:46,2019-09-13 12:03:46,,Yes,Professional,129,1548.0
S007089,C000366,4,Monthly,Paused,20.0,2019-08-24 01:34:55,2019-09-23 01:34:55,,Yes,Business,249,2390.4
S007090,C006639,3,Quarterly,Paused,0.0,2025-07-09 18:59:43,2025-10-07 18:59:43,,Yes,Professional,129,1548.0
S007091,C008787,4,Monthly,Active,0.0,2018-06-28 09:04:44,2018-07-28 09:04:44,,Yes,Business,249,2988.0
S007092,C002131,7,Monthly,Active,0.0,2025-02-16 06:32:11,2025-03-18 06:32:11,,Yes,Startup,39,468.0
S007093,C005217,2,Monthly,Active,10.0,2022-03-23 11:12:18,2022-04-22 11:12:18,,Yes,Basic,59,637.2
S007094,C002732,5,Monthly,Active,0.0,2022-03-28 16:14:52,2022-04-27 16:14:52,,Yes,Enterprise,499,5988.0
S007095,C007462,2,Monthly,Cancelled,5.0,2023-08-02 18:40:08,2023-09-01 18:40:08,2023-10-31 18:40:08,No,Basic,59,672.6
S007096,C001455,1,Yearly,Cancelled,0.0,2020-12-12 13:01:22,2021-12-12 13:01:22,2021-05-20 13:01:22,No,Starter,29,348.0
S007097,C004132,3,Yearly,Active,0.0,2020-04-19 21:49:13,2021-04-19 21:49:13,,Yes,Professional,129,1548.0
S007098,C000464,4,Monthly,Paused,20.0,2020-07-27 07:08:00,2020-08-26 07:08:00,,No,Business,249,2390.4
S007099,C000075,10,Yearly,Cancelled,20.0,2020-12-24 21:39:37,2021-12-24 21:39:37,2021-03-18 21:39:37,Yes,Corporate,349,3350.4
S007100,C001904,3,Yearly,Trial,0.0,2024-12-17 04:06:50,2025-12-17 04:06:50,,Yes,Professional,129,1548.0
S007101,C005034,7,Monthly,Trial,20.0,2025-08-06 17:20:09,2025-09-05 17:20:09,,Yes,Startup,39,374.4
S007102,C001383,5,Yearly,Cancelled,0.0,2019-06-29 18:16:19,2020-06-28 18:16:19,2020-08-05 18:16:19,Yes,Enterprise,499,5988.0
S007103,C002789,1,Yearly,Active,0.0,2024-01-13 10:10:45,2025-01-12 10:10:45,,No,Starter,29,348.0
S007104,C007644,1,Monthly,Active,0.0,2022-11-30 20:37:51,2022-12-30 20:37:51,,No,Starter,29,348.0
S007105,C007714,1,Yearly,Trial,0.0,2024-09-27 16:59:52,2025-09-27 16:59:52,,Yes,Starter,29,348.0
S007106,C005316,3,Monthly,Cancelled,20.0,2022-02-27 10:51:37,2022-03-29 10:51:37,2023-01-01 10:51:37,No,Professional,129,1238.4
S007107,C009761,1,Monthly,Active,20.0,2018-06-02 07:44:07,2018-07-02 07:44:07,,Yes,Starter,29,278.4
S007108,C006270,5,Yearly,Trial,0.0,2023-06-15 22:45:07,2024-06-14 22:45:07,,Yes,Enterprise,499,5988.0
S007109,C002171,2,Monthly,Active,25.0,2023-09-14 18:07:24,2023-10-14 18:07:24,,Yes,Basic,59,531.0
S007110,C006218,4,Monthly,Paused,5.0,2024-06-12 04:00:52,2024-07-12 04:00:52,,No,Business,249,2838.6
S007111,C003349,1,Monthly,Active,0.0,2020-03-15 00:51:41,2020-04-14 00:51:41,,Yes,Starter,29,348.0
S007112,C007074,2,Monthly,Trial,5.0,2024-10-20 12:22:24,2024-11-19 12:22:24,,Yes,Basic,59,672.6
S007113,C007022,3,Monthly,Active,0.0,2021-06-13 23:40:22,2021-07-13 23:40:22,,Yes,Professional,129,1548.0
S007114,C006066,2,Yearly,Active,0.0,2021-09-21 08:19:47,2022-09-21 08:19:47,,Yes,Basic,59,708.0
S007115,C003392,3,Yearly,Active,0.0,2019-09-30 00:13:49,2020-09-29 00:13:49,,Yes,Professional,129,1548.0
S007116,C000057,5,Yearly,Active,10.0,2022-10-22 07:08:49,2023-10-22 07:08:49,,Yes,Enterprise,499,5389.2
S007117,C001450,1,Yearly,Active,10.0,2021-12-27 22:00:13,2022-12-27 22:00:13,,Yes,Starter,29,313.2
S007118,C001059,8,Monthly,Active,10.0,2021-08-18 10:06:41,2021-09-17 10:06:41,,Yes,Growth,79,853.2
S007119,C005035,3,Monthly,Cancelled,20.0,2022-10-15 11:32:13,2022-11-14 11:32:13,2023-04-28 11:32:13,Yes,Professional,129,1238.4
S007120,C003982,5,Monthly,Active,5.0,2020-11-26 06:41:14,2020-12-26 06:41:14,,Yes,Enterprise,499,5688.6
S007121,C007116,3,Quarterly,Active,0.0,2022-10-27 02:42:19,2023-01-25 02:42:19,,Yes,Professional,129,1548.0
S007122,C008822,3,Yearly,Active,0.0,2020-11-06 13:13:01,2021-11-06 13:13:01,,Yes,Professional,129,1548.0
S007123,C007912,1,Monthly,Paused,0.0,2020-09-12 08:57:40,2020-10-12 08:57:40,,Yes,Starter,29,348.0
S007124,C006514,4,Monthly,Trial,0.0,2018-11-25 01:59:10,2018-12-25 01:59:10,,Yes,Business,249,2988.0
S007125,C006966,7,Monthly,Active,20.0,2025-09-05 23:47:56,2025-10-05 23:47:56,,Yes,Startup,39,374.4
S007126,C006278,2,Monthly,Active,0.0,2025-03-01 11:36:29,2025-03-31 11:36:29,,Yes,Basic,59,708.0
S007127,C003118,12,Yearly,Active,0.0,2019-04-12 04:07:42,2020-04-11 04:07:42,,Yes,Legacy,199,1548.0
S007128,C004649,6,Quarterly,Cancelled,0.0,2023-07-21 17:20:06,2023-10-19 17:20:06,2023-08-21 17:20:06,Yes,Enterprise Plus,999,11988.0
S007129,C006877,7,Monthly,Cancelled,0.0,2021-10-25 06:43:59,2021-11-24 06:43:59,2022-02-15 06:43:59,Yes,Startup,39,468.0
S007130,C006403,1,Monthly,Cancelled,10.0,2022-07-25 21:18:43,2022-08-24 21:18:43,2023-11-03 21:18:43,No,Starter,29,313.2
S007131,C003024,2,Monthly,Active,0.0,2018-11-05 07:30:08,2018-12-05 07:30:08,,Yes,Basic,59,708.0
S007132,C004196,5,Monthly,Active,10.0,2022-10-29 22:29:31,2022-11-28 22:29:31,,Yes,Enterprise,499,5389.2
S007133,C004766,2,Monthly,Trial,0.0,2020-10-23 03:12:43,2020-11-22 03:12:43,,No,Basic,59,708.0
S007134,C004004,5,Monthly,Active,15.0,2021-02-06 01:30:06,2021-03-08 01:30:06,,Yes,Enterprise,499,5089.8
S007135,C001888,2,Yearly,Active,0.0,2020-10-01 08:40:06,2021-10-01 08:40:06,,Yes,Basic,59,708.0
S007136,C008580,4,Monthly,Active,0.0,2021-05-24 21:17:46,2021-06-23 21:17:46,,Yes,Business,249,2988.0
S007137,C001352,2,Monthly,Active,10.0,2025-02-22 02:02:37,2025-03-24 02:02:37,,No,Basic,59,637.2
S007138,C005152,4,Yearly,Active,0.0,2021-06-30 01:37:15,2022-06-30 01:37:15,,Yes,Business,249,2988.0
S007139,C000172,6,Monthly,Active,25.0,2021-01-08 01:16:28,2021-02-07 01:16:28,,No,Enterprise Plus,999,8991.0
S007140,C001368,8,Monthly,Trial,0.0,2022-10-20 11:31:46,2022-11-19 11:31:46,,Yes,Growth,79,948.0
S007141,C008329,1,Yearly,Active,0.0,2020-05-31 01:48:18,2021-05-31 01:48:18,,Yes,Starter,29,348.0
S007142,C008799,9,Monthly,Active,0.0,2025-07-07 11:32:24,2025-08-06 11:32:24,,Yes,Scale,179,2148.0
S007143,C006613,3,Monthly,Active,0.0,2019-09-22 06:15:20,2019-10-22 06:15:20,,Yes,Professional,129,1548.0
S007144,C002154,4,Monthly,Active,0.0,2023-12-19 08:57:07,2024-01-18 08:57:07,,Yes,Business,249,2988.0
S007145,C004715,3,Monthly,Cancelled,15.0,2018-04-25 10:40:54,2018-05-25 10:40:54,2018-08-31 10:40:54,Yes,Professional,129,1315.8
S007146,C009918,1,Yearly,Active,15.0,2020-08-24 05:35:13,2021-08-24 05:35:13,,Yes,Starter,29,295.8
S007147,C008951,3,Quarterly,Cancelled,5.0,2024-10-19 03:25:48,2025-01-17 03:25:48,2026-01-08 03:25:48,Yes,Professional,129,1470.6
S007148,C002909,2,Yearly,Active,0.0,2021-04-18 17:31:43,2022-04-18 17:31:43,,Yes,Basic,59,708.0
S007149,C001055,4,Monthly,Active,0.0,2018-12-06 06:52:53,2019-01-05 06:52:53,,Yes,Business,249,2988.0
S007150,C005355,7,Yearly,Active,15.0,2018-07-01 09:16:21,2019-07-01 09:16:21,,No,Startup,39,397.8
S007151,C001484,8,Monthly,Paused,0.0,2022-09-03 00:06:36,2022-10-03 00:06:36,,Yes,Growth,79,948.0
S007152,C007992,2,Monthly,Cancelled,15.0,2021-08-03 21:31:41,2021-09-02 21:31:41,2022-10-09 21:31:41,Yes,Basic,59,601.8
S007153,C003456,3,Monthly,Active,0.0,2025-08-16 17:13:47,2025-09-15 17:13:47,,Yes,Professional,129,1548.0
S007154,C001456,10,Monthly,Active,0.0,2023-05-31 14:04:45,2023-06-30 14:04:45,,Yes,Corporate,349,4188.0
S007155,C007589,6,Quarterly,Trial,10.0,2024-01-27 19:03:37,2024-04-26 19:03:37,,Yes,Enterprise Plus,999,10789.2
S007156,C008204,9,Monthly,Active,5.0,2021-12-01 04:50:04,2021-12-31 04:50:04,,Yes,Scale,179,2040.6
S007157,C008843,2,Yearly,Active,30.0,2021-04-15 03:43:23,2022-04-15 03:43:23,,Yes,Basic,59,495.6
S007158,C002648,1,Yearly,Active,20.0,2019-12-14 06:46:43,2020-12-13 06:46:43,,Yes,Starter,29,278.4
