RefundID,PaymentID,InvoiceID,CustomerID,RefundDate,RefundAmount,Reason,Status
R0009304,P0077196,I0085940,C008544,2024-04-23 11:35:26,643.69,Customer Request,Processed
R0009305,P0434102,I0482856,C001657,2021-02-21 04:14:43,48.43,Subscription Cancellation,Processed
R0009306,P0220945,I0245916,C009698,2023-04-27 12:21:50,170.34,Billing Error,Processed
R0009307,P0096585,I0107509,C005815,2021-06-19 19:29:46,43.94,Fraud,Processed
R0009308,P0276424,I0307713,C002714,2021-10-30 15:12:53,523.95,Customer Request,Processed
R0009309,P0167945,I0187005,C006682,2023-07-14 15:17:54,42.9,Subscription Cancellation,Processed
R0009310,P0351699,I0391207,C007236,2020-10-02 09:02:29,30.45,Fraud,Processed
R0009311,P0277414,I0308815,C007841,2023-08-02 03:11:44,46.53,Service Outage,Processed
R0009312,P0326401,I0363057,C001926,2025-06-14 08:23:43,944.06,Fraud,Processed
R0009313,P0354324,I0394149,C004288,2025-04-24 02:37:24,47.5,Customer Request,Processed
R0009314,P0414618,I0461224,C004202,2025-04-23 23:15:38,146.8,Billing Error,Processed
R0009315,P0186702,I0207882,C003613,2023-12-26 17:24:51,140.93,Service Outage,Processed
R0009316,P0002672,I0002987,C004484,2025-06-21 00:43:38,44.85,Customer Request,Processed
R0009317,P0083514,I0092927,C009598,2024-02-02 00:56:17,28.19,Subscription Cancellation,Processed
R0009318,P0053564,I0059567,C000294,2024-02-01 11:45:37,18.71,Duplicate Payment,Processed
R0009319,P0110393,I0122973,C002407,2021-02-03 00:50:48,18.5,Service Outage,Processed
R0009320,P0309681,I0344624,C000685,2026-01-07 01:55:10,25.52,Billing Error,Processed
R0009321,P0148271,I0165188,C000411,2025-07-13 11:53:33,61.95,Subscription Cancellation,Processed
R0009322,P0227292,I0253000,C003545,2025-01-27 04:17:13,42.12,Service Outage,Processed
R0009323,P0274475,I0305544,C004178,2022-10-05 01:33:24,85.66,Service Outage,Processed
R0009324,P0285074,I0317283,C000430,2024-02-01 21:52:36,23.12,Subscription Cancellation,Processed
R0009325,P0320018,I0356053,C002523,2023-07-03 10:43:13,30.09,Fraud,Processed
R0009326,P0074749,I0083264,C009509,2024-09-12 14:41:23,271.34,Subscription Cancellation,Processed
R0009327,P0086733,I0096494,C004319,2025-05-16 18:14:46,989.01,Customer Request,Processed
R0009328,P0083349,I0092743,C005638,2023-08-28 01:18:42,273.9,Service Outage,Processed
R0009329,P0134042,I0149312,C003439,2025-07-03 11:52:04,71.09,Fraud,Processed
R0009330,P0381529,I0424369,C003950,2025-09-27 19:10:50,31.9,Subscription Cancellation,Processed
R0009331,P0083189,I0092555,C003812,2021-12-16 16:15:55,178.51,Fraud,Processed
R0009332,P0194958,I0217017,C007600,2024-11-14 21:41:05,43.2,Duplicate Payment,Processed
R0009333,P0166085,I0184932,C004809,2024-06-27 07:59:11,97.92,Fraud,Processed
R0009334,P0201324,I0224086,C007942,2024-01-23 19:57:10,56.05,Fraud,Processed
R0009335,P0045652,I0050795,C002648,2022-05-25 20:13:38,62.66,Service Outage,Processed
R0009336,P0179659,I0200099,C002232,2024-08-17 11:18:08,12.6,Billing Error,Processed
R0009337,P0302247,I0336301,C002840,2020-05-29 17:52:49,538.92,Subscription Cancellation,Processed
R0009338,P0314266,I0349637,C008705,2020-06-29 14:00:24,31.9,Customer Request,Processed
R0009339,P0223706,I0249010,C008762,2021-08-17 23:45:15,148.35,Service Outage,Processed
R0009340,P0404532,I0450009,C001155,2025-09-05 08:04:54,27.4,Fraud,Processed
R0009341,P0088363,I0098320,C002751,2025-05-27 02:28:13,35.18,Billing Error,Processed
R0009342,P0115483,I0128676,C009755,2022-11-30 12:27:59,23.34,Billing Error,Processed
R0009343,P0265734,I0295835,C008776,2024-04-26 22:46:50,25.52,Customer Request,Processed
R0009344,P0024312,I0027072,C003790,2025-10-18 07:11:20,141.9,Fraud,Processed
R0009345,P0080122,I0089180,C005977,2020-07-02 02:24:15,73.93,Duplicate Payment,Processed
R0009346,P0209763,I0233559,C009881,2024-09-08 00:19:39,35.88,Subscription Cancellation,Processed
R0009347,P0350615,I0390006,C004537,2021-03-01 17:04:37,129.0,Billing Error,Processed
R0009348,P0183488,I0204349,C002367,2022-09-25 04:40:14,8.19,Duplicate Payment,Processed
R0009349,P0111320,I0124019,C006683,2020-11-19 02:11:27,31.9,Service Outage,Processed
R0009350,P0350979,I0390397,C008377,2024-12-18 17:16:32,268.92,Billing Error,Processed
R0009351,P0125783,I0140043,C005357,2021-12-28 05:46:56,60.53,Fraud,Processed
R0009352,P0100238,I0111616,C007890,2019-04-20 01:31:24,17.01,Subscription Cancellation,Processed
R0009353,P0434783,I0483586,C002387,2021-06-07 13:40:46,31.32,Subscription Cancellation,Processed
R0009354,P0373296,I0415253,C007217,2025-01-09 06:44:05,71.1,Service Outage,Processed
R0009355,P0367617,I0408906,C002918,2022-01-09 07:54:33,50.6,Fraud,Processed
R0009356,P0175533,I0195497,C004899,2023-02-17 00:29:50,36.59,Customer Request,Processed
R0009357,P0333738,I0371235,C000409,2024-10-02 05:05:25,29.63,Billing Error,Processed
R0009358,P0060817,I0067697,C007870,2023-06-19 12:30:32,58.85,Duplicate Payment,Processed
R0009359,P0064771,I0072140,C005018,2024-04-15 17:11:42,211.36,Subscription Cancellation,Processed
R0009360,P0118033,I0131463,C004627,2025-08-28 08:26:48,917.08,Fraud,Processed
R0009361,P0095896,I0106749,C003624,2025-01-23 01:13:00,139.32,Billing Error,Processed
R0009362,P0298292,I0331885,C000619,2023-06-13 00:08:26,42.64,Service Outage,Processed
R0009363,P0036308,I0040400,C009699,2019-11-26 04:28:47,286.35,Duplicate Payment,Processed
R0009364,P0306390,I0340918,C008918,2024-09-01 03:08:39,30.03,Duplicate Payment,Processed
R0009365,P0326892,I0363611,C001990,2020-09-23 11:25:35,8.54,Subscription Cancellation,Processed
R0009366,P0213537,I0237686,C009258,2026-01-13 16:55:24,12.28,Subscription Cancellation,Processed
R0009367,P0219379,I0244169,C000035,2022-12-31 08:15:45,61.06,Customer Request,Processed
R0009368,P0030664,I0034160,C001797,2022-06-26 02:10:09,11.33,Customer Request,Processed
R0009369,P0121637,I0135456,C002954,2023-10-22 21:42:40,500.5,Subscription Cancellation,Processed
R0009370,P0033182,I0036925,C001949,2024-12-08 10:29:37,286.35,Subscription Cancellation,Processed
R0009371,P0063713,I0070947,C009682,2025-03-26 15:50:36,48.67,Customer Request,Processed
R0009372,P0050248,I0055940,C003724,2022-08-10 04:25:57,25.31,Duplicate Payment,Processed
R0009373,P0370559,I0412170,C000278,2025-10-28 17:36:12,33.35,Subscription Cancellation,Processed
R0009374,P0406867,I0452598,C000807,2023-12-14 01:47:26,61.95,Fraud,Processed
R0009375,P0356755,I0396857,C000826,2024-10-26 17:37:15,77.22,Billing Error,Processed
R0009376,P0219136,I0243895,C000905,2023-09-21 23:47:04,74.96,Duplicate Payment,Processed
R0009377,P0041926,I0046660,C009452,2024-06-29 02:47:59,90.85,Customer Request,Processed
R0009378,P0069746,I0077678,C009694,2026-02-18 10:35:14,745.23,Subscription Cancellation,Processed
R0009379,P0332035,I0369343,C008099,2022-11-18 01:04:23,141.9,Subscription Cancellation,Processed
R0009380,P0358157,I0398399,C008086,2024-12-21 02:53:52,25.52,Billing Error,Processed
R0009381,P0332379,I0369716,C006277,2024-01-01 10:17:37,341.15,Duplicate Payment,Processed
R0009382,P0280444,I0312186,C003879,2023-06-17 00:06:10,191.96,Subscription Cancellation,Processed
R0009383,P0254238,I0283045,C005900,2025-02-05 15:59:06,702.64,Service Outage,Processed
R0009384,P0330190,I0367317,C007670,2023-05-24 18:40:03,124.24,Billing Error,Processed
R0009385,P0175161,I0195070,C007750,2025-05-02 07:56:50,75.59,Service Outage,Processed
R0009386,P0166803,I0185739,C005878,2023-07-05 06:37:03,50.15,Fraud,Processed
R0009387,P0183714,I0204600,C001326,2022-10-19 16:56:17,6.12,Billing Error,Processed
R0009388,P0259097,I0288490,C000574,2022-09-17 12:33:33,37.99,Subscription Cancellation,Processed
R0009389,P0229718,I0255726,C001257,2025-10-07 06:39:10,47.25,Fraud,Processed
R0009390,P0035221,I0039188,C005384,2022-05-26 20:21:12,179.54,Fraud,Processed
R0009391,P0021491,I0023923,C009683,2022-02-11 00:28:58,40.64,Fraud,Processed
R0009392,P0358359,I0398620,C000877,2025-03-23 17:35:16,141.9,Subscription Cancellation,Processed
R0009393,P0222002,I0247104,C007310,2019-04-10 17:27:17,5.67,Service Outage,Processed
R0009394,P0251135,I0279590,C000695,2024-12-28 00:34:49,588.82,Service Outage,Processed
R0009395,P0348062,I0387132,C004526,2023-04-01 04:28:53,51.12,Service Outage,Processed
R0009396,P0435648,I0484545,C007420,2024-06-05 07:25:15,118.42,Fraud,Processed
R0009397,P0149725,I0166810,C009537,2023-10-24 05:04:18,242.03,Billing Error,Processed
R0009398,P0238948,I0266028,C005081,2022-09-30 12:01:56,31.32,Subscription Cancellation,Processed
R0009399,P0284901,I0317091,C000826,2022-11-05 07:24:10,11.22,Subscription Cancellation,Processed
R0009400,P0376997,I0419366,C003815,2020-12-21 08:16:51,129.39,Subscription Cancellation,Processed
R0009401,P0177637,I0197849,C008431,2025-10-24 01:21:48,42.12,Duplicate Payment,Processed
R0009402,P0223673,I0248963,C002894,2024-02-09 04:23:14,11.59,Fraud,Processed
R0009403,P0373974,I0416008,C001343,2025-12-28 04:05:24,31.9,Fraud,Processed
R0009404,P0133870,I0149105,C000258,2022-07-09 16:09:20,11.18,Customer Request,Processed
R0009405,P0333527,I0371005,C007733,2026-01-06 06:58:52,16.26,Customer Request,Processed
R0009406,P0433154,I0481798,C000218,2025-08-15 00:29:10,228.58,Subscription Cancellation,Processed
R0009407,P0110912,I0123561,C003702,2026-02-05 19:16:51,138.15,Service Outage,Processed
R0009408,P0392414,I0436532,C009981,2019-12-14 01:55:25,13.01,Billing Error,Processed
R0009409,P0315047,I0350513,C007428,2025-06-08 06:58:20,266.4,Fraud,Processed
R0009410,P0332557,I0369905,C003412,2020-03-26 04:31:41,46.42,Customer Request,Processed
R0009411,P0147035,I0163796,C008690,2021-05-02 09:42:14,28.27,Customer Request,Processed
R0009412,P0381357,I0424186,C005064,2025-02-09 02:25:00,63.72,Customer Request,Processed
R0009413,P0382083,I0424972,C006384,2023-05-18 04:35:54,862.74,Subscription Cancellation,Processed
R0009414,P0136093,I0151621,C000253,2023-11-24 23:34:34,64.9,Subscription Cancellation,Processed
R0009415,P0411208,I0457456,C001930,2025-05-09 05:38:34,67.85,Billing Error,Processed
R0009416,P0055094,I0061303,C009024,2020-05-22 14:44:58,148.35,Service Outage,Processed
R0009417,P0151612,I0168852,C003409,2022-06-12 01:38:16,139.32,Subscription Cancellation,Processed
R0009418,P0088746,I0098754,C006657,2022-03-23 06:08:20,64.9,Billing Error,Processed
R0009419,P0149654,I0166731,C002433,2024-07-14 01:33:02,62.66,Customer Request,Processed
R0009420,P0051657,I0057479,C004551,2025-08-14 12:46:32,31.67,Fraud,Processed
R0009421,P0079192,I0088160,C008219,2023-01-06 14:16:38,64.9,Fraud,Processed
R0009422,P0416347,I0463105,C004240,2020-08-21 11:55:39,38.61,Service Outage,Processed
R0009423,P0313438,I0348758,C009881,2019-11-18 02:48:30,273.9,Subscription Cancellation,Processed
R0009424,P0186746,I0207931,C002033,2023-09-05 07:06:40,36.49,Subscription Cancellation,Processed
R0009425,P0364585,I0405509,C005344,2023-03-03 17:45:01,16.15,Customer Request,Processed
R0009426,P0023405,I0026048,C000622,2019-05-30 10:29:34,299.99,Duplicate Payment,Processed
R0009427,P0346648,I0385567,C007455,2024-08-14 20:17:54,13.7,Customer Request,Processed
R0009428,P0420996,I0468253,C003472,2025-08-20 01:34:24,63.72,Customer Request,Processed
R0009429,P0364784,I0405737,C000629,2022-04-28 03:58:24,485.03,Customer Request,Processed
R0009430,P0310852,I0345911,C003745,2025-04-09 09:52:32,139.32,Duplicate Payment,Processed
R0009431,P0079023,I0087969,C009927,2026-02-17 08:07:21,48.49,Customer Request,Processed
R0009432,P0228671,I0254561,C006784,2019-06-24 22:24:48,92.7,Service Outage,Processed
R0009433,P0097602,I0108621,C002487,2025-09-11 03:46:13,106.59,Service Outage,Processed
R0009434,P0174431,I0194242,C005129,2022-08-02 07:29:56,50.57,Billing Error,Processed
R0009435,P0027195,I0030289,C002355,2025-02-10 18:52:50,228.58,Service Outage,Processed
R0009436,P0155137,I0172780,C003319,2024-08-20 13:11:59,363.2,Billing Error,Processed
R0009437,P0273284,I0304216,C008359,2022-11-20 08:04:24,228.96,Duplicate Payment,Processed
R0009438,P0311506,I0346625,C000484,2023-05-22 09:45:02,261.45,Subscription Cancellation,Processed
R0009439,P0270252,I0300850,C003991,2024-10-03 12:06:44,32.24,Duplicate Payment,Processed
R0009440,P0287714,I0320209,C007481,2025-06-02 15:37:54,152.22,Service Outage,Processed
R0009441,P0233138,I0259588,C009138,2023-01-29 17:36:54,205.85,Customer Request,Processed
R0009442,P0377513,I0419939,C008368,2024-03-31 07:28:54,273.9,Billing Error,Processed
R0009443,P0163036,I0181531,C001701,2023-06-12 04:20:35,349.89,Duplicate Payment,Processed
R0009444,P0115218,I0128364,C004171,2025-11-25 15:01:21,61.95,Fraud,Processed
R0009445,P0153115,I0170523,C007306,2024-03-12 13:23:15,30.8,Duplicate Payment,Processed
R0009446,P0011833,I0013197,C002516,2021-06-24 22:30:18,38.42,Billing Error,Processed
R0009447,P0268878,I0299303,C001404,2024-05-28 03:15:53,273.9,Billing Error,Processed
R0009448,P0201449,I0224235,C002091,2025-01-02 22:19:42,249.75,Customer Request,Processed
R0009449,P0214038,I0238252,C007939,2024-03-22 10:45:49,70.66,Fraud,Processed
R0009450,P0035080,I0039030,C005801,2021-11-27 02:30:48,59.18,Billing Error,Processed
R0009451,P0305595,I0340022,C009144,2025-10-11 01:42:32,180.65,Duplicate Payment,Processed
R0009452,P0189269,I0210715,C005050,2026-01-22 07:54:38,54.16,Billing Error,Processed
R0009453,P0396996,I0441626,C006963,2025-03-22 09:48:32,180.62,Subscription Cancellation,Processed
R0009454,P0221135,I0246139,C005471,2023-05-27 12:15:53,348.13,Subscription Cancellation,Processed
R0009455,P0378249,I0420734,C008886,2022-06-07 20:47:11,28.71,Service Outage,Processed
R0009456,P0204625,I0227772,C007335,2022-08-27 12:04:30,64.9,Subscription Cancellation,Processed
R0009457,P0318997,I0354921,C008799,2024-08-07 03:13:03,60.3,Billing Error,Processed
R0009458,P0205899,I0229208,C005539,2019-09-06 02:01:37,24.96,Billing Error,Processed
R0009459,P0363150,I0403939,C008133,2026-02-06 03:07:56,36.0,Duplicate Payment,Processed
R0009460,P0190143,I0211660,C003941,2021-08-22 14:05:16,17.67,Duplicate Payment,Processed
R0009461,P0112794,I0125650,C004632,2024-01-08 22:15:13,13.58,Billing Error,Processed
R0009462,P0427695,I0475726,C006847,2023-10-31 01:12:47,36.77,Duplicate Payment,Processed
R0009463,P0328057,I0364921,C009227,2023-02-19 05:59:56,13.02,Service Outage,Processed
R0009464,P0290454,I0323216,C007744,2022-07-03 22:17:08,64.9,Fraud,Processed
R0009465,P0370830,I0412478,C008863,2024-09-29 04:52:09,27.4,Subscription Cancellation,Processed
R0009466,P0382345,I0425274,C005033,2023-03-28 06:48:00,55.16,Duplicate Payment,Processed
R0009467,P0321580,I0357816,C005117,2020-05-07 13:17:47,62.58,Subscription Cancellation,Processed
R0009468,P0095832,I0106676,C006327,2022-01-12 13:57:29,54.16,Duplicate Payment,Processed
R0009469,P0009567,I0010676,C006442,2024-03-15 10:47:49,12.21,Customer Request,Processed
R0009470,P0436748,I0485741,C003094,2022-09-29 05:27:42,79.0,Service Outage,Processed
R0009471,P0347143,I0386107,C007705,2023-05-21 04:33:34,31.9,Duplicate Payment,Processed
R0009472,P0156267,I0174058,C006034,2020-11-07 11:36:06,104.21,Service Outage,Processed
R0009473,P0370676,I0412300,C008557,2023-07-03 09:03:34,126.1,Duplicate Payment,Processed
R0009474,P0257662,I0286872,C005063,2025-08-22 17:41:59,401.35,Fraud,Processed
R0009475,P0106183,I0118259,C000912,2022-06-07 20:40:25,31.9,Fraud,Processed
R0009476,P0125779,I0140039,C001176,2025-11-18 20:14:08,6.1,Billing Error,Processed
R0009477,P0012545,I0013987,C008917,2021-10-25 11:49:07,132.35,Service Outage,Processed
R0009478,P0366163,I0407287,C001035,2022-09-17 08:37:38,64.46,Duplicate Payment,Processed
R0009479,P0177837,I0198060,C004504,2022-08-09 04:49:05,139.32,Service Outage,Processed
R0009480,P0236759,I0263613,C000962,2022-10-15 21:25:17,14.5,Subscription Cancellation,Processed
R0009481,P0152700,I0170058,C005849,2020-11-03 19:48:33,69.62,Duplicate Payment,Processed
R0009482,P0011466,I0012801,C005316,2024-11-16 17:07:21,34.57,Duplicate Payment,Processed
R0009483,P0080992,I0090119,C002593,2024-11-28 04:36:10,40.75,Customer Request,Processed
R0009484,P0078294,I0087167,C002765,2024-10-02 13:53:49,36.62,Customer Request,Processed
R0009485,P0245418,I0273256,C005440,2024-05-27 10:41:00,70.09,Fraud,Processed
R0009486,P0087752,I0097650,C006107,2021-09-23 14:31:44,41.47,Fraud,Processed
R0009487,P0008498,I0009499,C006817,2025-02-23 13:12:03,25.06,Billing Error,Processed
R0009488,P0330143,I0367268,C008847,2025-12-10 22:48:35,1024.97,Subscription Cancellation,Processed
R0009489,P0171190,I0190625,C001876,2019-11-14 04:58:59,273.9,Subscription Cancellation,Processed
R0009490,P0163894,I0182479,C006758,2023-05-06 16:59:43,135.45,Duplicate Payment,Processed
R0009491,P0364223,I0405119,C003641,2022-10-24 13:12:20,187.95,Service Outage,Processed
R0009492,P0015214,I0016948,C007756,2023-09-24 17:19:08,143.18,Service Outage,Processed
R0009493,P0356822,I0396931,C004107,2025-06-06 11:24:28,13.17,Subscription Cancellation,Processed
R0009494,P0055266,I0061489,C000763,2020-12-17 11:37:27,251.08,Subscription Cancellation,Processed
R0009495,P0272688,I0303545,C002328,2024-06-26 11:18:46,401.35,Customer Request,Processed
R0009496,P0300401,I0334258,C002612,2025-11-16 09:06:48,42.9,Subscription Cancellation,Processed
R0009497,P0017045,I0018990,C000796,2025-09-14 16:25:30,330.38,Duplicate Payment,Processed
R0009498,P0077140,I0085875,C000779,2026-02-07 09:48:24,-39.38,Service Outage,Processed
R0009499,P0081599,I0090782,C003971,2021-12-14 17:20:32,6.81,Duplicate Payment,Processed
R0009500,P0018953,I0021107,C001872,2025-01-10 10:45:59,26.68,Fraud,Processed
R0009501,P0005783,I0006448,C004575,2020-05-07 12:55:41,63.72,Fraud,Processed
R0009502,P0278349,I0309851,C000662,2020-07-01 11:44:01,11.93,Billing Error,Processed
R0009503,P0223802,I0249111,C007072,2023-07-15 10:51:34,67.85,Service Outage,Processed
R0009504,P0136239,I0151788,C006428,2023-07-13 13:28:50,61.95,Duplicate Payment,Processed
R0009505,P0361649,I0402279,C001050,2018-08-31 08:01:44,48.53,Customer Request,Processed
R0009506,P0274362,I0305415,C003145,2023-01-30 18:21:07,264.44,Fraud,Processed
R0009507,P0243063,I0270599,C003305,2021-09-30 18:40:16,37.69,Service Outage,Processed
R0009508,P0168246,I0187346,C001891,2018-05-23 10:33:17,39.12,Service Outage,Processed
R0009509,P0250731,I0279116,C004826,2023-07-01 21:44:10,145.85,Fraud,Processed
R0009510,P0035217,I0039184,C005384,2022-01-08 20:21:12,58.86,Fraud,Processed
R0009511,P0227581,I0253312,C000226,2025-09-19 04:51:56,32.21,Duplicate Payment,Processed
R0009512,P0269596,I0300107,C000855,2025-01-26 23:19:44,268.92,Fraud,Processed
R0009513,P0089076,I0099117,C007438,2023-01-09 18:38:30,273.9,Subscription Cancellation,Processed
R0009514,P0288016,I0320547,C008058,2025-12-19 01:52:59,272.03,Billing Error,Processed
R0009515,P0327579,I0364373,C004151,2021-11-28 23:31:39,28.71,Fraud,Processed
R0009516,P0204968,I0228164,C007346,2021-01-17 12:24:45,139.32,Service Outage,Processed
R0009517,P0070310,I0078329,C001062,2024-02-29 11:01:33,69.62,Duplicate Payment,Processed
R0009518,P0415379,I0462049,C008158,2023-05-17 00:37:12,31.9,Billing Error,Processed
R0009519,P0249826,I0278125,C003406,2020-11-21 12:28:18,186.72,Subscription Cancellation,Processed
R0009520,P0371430,I0413167,C007868,2022-11-17 08:51:57,349.0,Subscription Cancellation,Processed
R0009521,P0305205,I0339589,C005344,2025-04-20 20:10:35,24.72,Customer Request,Processed
R0009522,P0424900,I0472627,C004237,2023-10-07 13:58:22,118.68,Billing Error,Processed
