TicketID,CustomerID,AgentID,Category,Priority,Status,CreatedDate,ResolvedDate,ResolutionHours,CustomerSatisfaction
T0010097,C005102,E00278,Bug Report,High,Resolved,2024-09-30 02:52:27,2024-10-07 13:52:27,179.0,2
T0010098,C005104,E00780,Performance,High,Resolved,2024-12-04 04:43:02,2024-12-07 23:43:02,91.0,3
T0010099,C005104,E00544,Security,Medium,Resolved,2022-09-20 21:37:26,2022-09-28 05:37:26,176.0,3
T0010100,C005104,E00256,Feature Request,Medium,Open,2019-09-23 15:59:25,2019-09-29 21:59:25,150.0,3
T0010101,C005105,E00725,Bug Report,High,Closed,2023-07-26 04:58:32,2023-07-31 02:58:32,118.0,4
T0010102,C005105,E00353,Security,Low,Resolved,2023-08-16 18:58:05,2023-08-21 03:58:05,105.0,1
T0010103,C005105,E01125,Feature Request,Medium,Resolved,2024-10-17 08:29:50,2024-10-24 19:29:50,179.0,4
T0010104,C005106,E00799,Bug Report,Medium,Open,2024-05-24 22:11:25,2024-05-25 21:11:25,23.0,2
T0010105,C005106,E01126,Billing,Medium,Pending,2025-11-19 04:29:25,2025-11-25 00:29:25,140.0,3
T0010106,C005106,E00049,Feature Request,High,Resolved,2022-11-14 10:03:21,2022-11-14 17:03:21,7.0,3
T0010107,C005107,E01153,Billing,Low,Closed,2024-07-18 00:35:10,2024-07-22 07:35:10,103.0,2
T0010108,C005108,E00962,Security,Medium,Open,2025-12-29 07:12:38,2025-12-31 14:12:38,55.0,4
T0010109,C005109,E01060,Technical,High,Open,2022-09-29 00:42:57,2022-09-29 23:42:57,23.0,5
T0010110,C005110,E01007,Bug Report,Medium,Resolved,2023-10-26 22:24:04,2023-10-29 00:24:04,50.0,1
T0010111,C005110,E00321,Feature Request,Critical,Resolved,2024-09-10 06:39:11,2024-09-14 18:39:11,108.0,2
T0010112,C005110,E00175,Security,Medium,Resolved,2025-01-07 12:50:23,2025-01-08 14:50:23,26.0,2
T0010113,C005111,E01215,Feature Request,High,Resolved,2025-12-07 04:19:46,2025-12-10 03:19:46,71.0,1
T0010114,C005111,E00163,Security,Low,Pending,2025-10-04 03:09:06,2025-10-08 19:09:06,112.0,3
T0010115,C005112,E00039,Technical,Medium,Closed,2025-05-21 16:34:05,2025-05-24 05:34:05,61.0,4
T0010116,C005112,E00066,Account,Low,Resolved,2024-11-06 08:01:36,2024-11-15 12:01:36,220.0,4
T0010117,C005113,E00545,Performance,Critical,Pending,2024-02-05 03:21:28,2024-02-06 07:21:28,28.0,1
T0010118,C005113,E00055,Security,Medium,Resolved,2022-04-12 13:51:37,2022-04-19 03:51:37,158.0,2
T0010119,C005113,E00878,Billing,Medium,Resolved,2020-11-23 23:37:31,2020-12-03 14:37:31,231.0,5
T0010120,C005113,E00597,Bug Report,Medium,Closed,2020-05-21 18:56:07,2020-05-30 21:56:07,219.0,4
T0010121,C005114,E00610,Account,Low,Open,2023-03-28 04:00:45,2023-03-28 15:00:45,11.0,4
T0010122,C005115,E00484,Performance,Low,Closed,2025-10-12 13:39:23,2025-10-18 15:39:23,146.0,1
T0010123,C005115,E00482,Billing,Medium,Open,2024-12-07 01:53:27,2024-12-07 19:53:27,18.0,3
T0010124,C005115,E00219,Bug Report,Low,Resolved,2022-12-26 22:51:41,2022-12-31 02:51:41,100.0,5
T0010125,C005116,E00684,Performance,Low,Closed,2025-08-07 15:16:08,2025-08-12 04:16:08,109.0,2
T0010126,C005116,E01144,Bug Report,Medium,Resolved,2025-12-13 05:30:21,2025-12-21 09:30:21,196.0,1
T0010127,C005116,E00163,Performance,Medium,Resolved,2025-12-29 09:54:20,2026-01-03 00:54:20,111.0,2
T0010128,C005116,E01092,Security,Medium,Open,2025-10-19 08:18:42,2025-10-27 11:18:42,195.0,2
T0010129,C005117,E01154,Security,Low,Closed,2020-07-27 11:56:03,2020-08-03 10:56:03,167.0,2
T0010130,C005119,E00147,Billing,Medium,Resolved,2023-08-02 20:42:52,2023-08-05 07:42:52,59.0,1
T0010131,C005120,E00544,Technical,Low,Resolved,2025-12-03 22:36:42,2025-12-09 12:36:42,134.0,4
T0010132,C005120,E01281,Technical,High,Resolved,2024-02-28 09:08:17,2024-03-01 12:08:17,51.0,2
T0010133,C005120,E00290,Technical,Low,Resolved,2021-07-27 04:56:01,2021-07-28 08:56:01,28.0,4
T0010134,C005120,E00887,Bug Report,Critical,Resolved,2023-05-04 17:42:17,2023-05-08 09:42:17,88.0,1
T0010135,C005122,E00952,Billing,High,Open,2024-09-14 08:34:36,2024-09-17 08:34:36,72.0,4
T0010136,C005123,E00004,Technical,High,Resolved,2025-01-04 08:05:22,2025-01-04 12:05:22,4.0,2
T0010137,C005123,E00478,Security,Low,Resolved,2025-09-08 09:31:47,2025-09-14 18:31:47,153.0,1
T0010138,C005123,E00261,Performance,Medium,Open,2025-10-06 10:36:02,2025-10-08 17:36:02,55.0,3
T0010139,C005123,E00994,Account,High,Closed,2025-08-20 13:35:22,2025-08-30 05:35:22,232.0,2
T0010140,C005124,E00686,Technical,Low,Resolved,2025-04-04 14:57:45,2025-04-06 21:57:45,55.0,5
T0010141,C005124,E00585,Technical,High,Resolved,2025-09-25 06:21:14,2025-10-03 06:21:14,192.0,3
T0010142,C005125,E00239,Security,High,Resolved,2025-04-20 23:44:41,2025-04-30 13:44:41,230.0,5
T0010143,C005125,E01148,Technical,Critical,Resolved,2025-08-13 11:38:27,2025-08-20 14:38:27,171.0,3
T0010144,C005125,E00696,Billing,Low,Open,2022-04-19 16:13:45,2022-04-19 17:13:45,1.0,5
T0010145,C005126,E01250,Performance,Medium,Closed,2025-10-03 20:05:46,2025-10-10 15:05:46,163.0,2
T0010146,C005126,E00464,Security,Medium,Resolved,2025-04-07 03:47:27,2025-04-13 22:47:27,163.0,4
T0010147,C005126,E00782,Security,High,Resolved,2025-05-18 23:23:18,2025-05-19 15:23:18,16.0,4
T0010148,C005126,E00544,Performance,Low,Resolved,2025-06-06 04:53:04,2025-06-07 04:53:04,24.0,1
T0010149,C005127,E00462,Technical,Medium,Pending,2025-06-25 17:27:15,2025-07-05 00:27:15,223.0,3
T0010150,C005127,E01171,Billing,High,Resolved,2025-09-10 21:59:40,2025-09-16 02:59:40,125.0,2
T0010151,C005127,E00382,Performance,Critical,Closed,2025-10-27 13:29:04,2025-10-29 21:29:04,56.0,1
T0010152,C005128,E00212,Performance,Low,Resolved,2023-12-20 13:05:36,2023-12-26 13:05:36,144.0,4
T0010153,C005128,E00895,Security,Low,Closed,2025-02-17 12:24:25,2025-02-25 03:24:25,183.0,5
T0010154,C005130,E01032,Technical,Medium,Resolved,2025-03-05 22:23:46,2025-03-08 08:23:46,58.0,2
T0010155,C005131,E00647,Performance,Medium,Closed,2024-09-02 20:20:30,2024-09-10 09:20:30,181.0,2
T0010156,C005131,E01092,Performance,Low,Resolved,2023-09-02 02:16:15,2023-09-06 12:16:15,106.0,5
T0010157,C005132,E00031,Performance,Medium,Pending,2021-10-31 07:06:40,2021-11-10 01:06:40,234.0,3
T0010158,C005132,E00534,Security,Medium,Resolved,2021-08-05 23:13:57,2021-08-06 19:13:57,20.0,5
T0010159,C005133,E00415,Billing,Low,Closed,2025-03-16 11:08:43,2025-03-24 01:08:43,182.0,5
T0010160,C005134,E00478,Account,Medium,Resolved,2025-11-17 03:30:39,2025-11-24 11:30:39,176.0,5
T0010161,C005134,E00347,Technical,Critical,Resolved,2025-05-31 23:20:19,2025-06-04 03:20:19,76.0,4
T0010162,C005135,E00188,Security,Medium,Resolved,2021-09-28 07:21:17,2021-10-06 00:21:17,185.0,2
T0010163,C005135,E01271,Billing,Medium,Resolved,2024-05-19 15:47:50,2024-05-27 12:47:50,189.0,2
T0010164,C005136,E01180,Performance,Critical,Resolved,2025-01-17 13:33:24,2025-01-27 02:33:24,229.0,4
T0010165,C005136,E01155,Bug Report,Medium,Resolved,2025-12-25 04:03:27,2026-01-04 03:03:27,239.0,3
T0010166,C005137,E00625,Feature Request,Medium,Resolved,2024-02-11 23:42:49,2024-02-19 14:42:49,183.0,4
T0010167,C005138,E00878,Technical,Medium,Closed,2023-11-16 14:46:05,2023-11-21 09:46:05,115.0,3
T0010168,C005138,E00485,Technical,Low,Resolved,2024-04-24 10:51:14,2024-05-01 05:51:14,163.0,5
T0010169,C005140,E01021,Performance,Low,Closed,2025-08-10 14:26:23,2025-08-16 11:26:23,141.0,2
T0010170,C005140,E00942,Feature Request,High,Resolved,2024-11-22 05:20:48,2024-11-22 18:20:48,13.0,2
T0010171,C005142,E00316,Performance,Medium,Resolved,2024-09-23 07:50:09,2024-09-24 05:50:09,22.0,3
T0010172,C005142,E00021,Performance,Low,Resolved,2023-10-14 15:59:39,2023-10-20 03:59:39,132.0,3
T0010173,C005142,E00004,Technical,Low,Resolved,2025-10-21 05:46:52,2025-10-31 00:46:52,235.0,3
T0010174,C005144,E00321,Bug Report,High,Closed,2024-06-01 02:51:37,2024-06-10 06:51:37,220.0,4
T0010175,C005144,E01002,Bug Report,Low,Resolved,2021-04-12 15:12:01,2021-04-17 20:12:01,125.0,5
T0010176,C005144,E01250,Account,High,Resolved,2020-09-18 11:22:17,2020-09-23 21:22:17,130.0,1
T0010177,C005146,E00687,Performance,Medium,Open,2025-11-23 08:36:17,2025-11-25 12:36:17,52.0,3
T0010178,C005146,E00977,Technical,Medium,Closed,2024-07-04 05:25:38,2024-07-13 06:25:38,217.0,1
T0010179,C005147,E00362,Technical,Medium,Resolved,2025-02-20 16:36:33,2025-02-20 19:36:33,3.0,3
T0010180,C005147,E01126,Performance,Low,Pending,2025-06-02 13:31:00,2025-06-03 21:31:00,32.0,5
T0010181,C005147,E01218,Bug Report,Low,Resolved,2025-08-18 11:55:24,2025-08-21 17:55:24,78.0,1
T0010182,C005148,E00462,Account,Medium,Resolved,2024-12-06 11:05:22,2024-12-16 00:05:22,229.0,5
T0010183,C005149,E01143,Performance,High,Pending,2022-05-04 14:01:12,2022-05-07 08:01:12,66.0,1
T0010184,C005149,E00798,Bug Report,Low,Open,2025-03-09 07:12:44,2025-03-09 08:12:44,1.0,3
T0010185,C005151,E00521,Billing,Critical,Resolved,2024-05-26 13:48:52,2024-06-01 08:48:52,139.0,3
T0010186,C005151,E00987,Feature Request,Medium,Resolved,2023-09-26 02:56:11,2023-10-03 03:56:11,169.0,1
T0010187,C005151,E01018,Feature Request,Medium,Pending,2024-09-15 22:43:50,2024-09-22 10:43:50,156.0,1
T0010188,C005151,E01046,Performance,Medium,Open,2024-07-04 03:26:02,2024-07-13 07:26:02,220.0,1
T0010189,C005151,E01215,Bug Report,Medium,Open,2023-12-24 18:31:12,2024-01-02 23:31:12,221.0,1
T0010190,C005152,E00316,Account,High,Closed,2024-06-11 21:20:58,2024-06-15 07:20:58,82.0,3
T0010191,C005153,E01144,Performance,Critical,Resolved,2025-12-21 13:57:36,2025-12-24 16:57:36,75.0,3
T0010192,C005154,E00208,Performance,High,Pending,2025-11-02 06:25:20,2025-11-06 02:25:20,92.0,5
T0010193,C005154,E00574,Feature Request,Medium,Open,2024-09-05 05:02:42,2024-09-05 13:02:42,8.0,4
T0010194,C005155,E00913,Feature Request,Medium,Resolved,2021-09-30 13:51:02,2021-10-04 13:51:02,96.0,5
T0010195,C005155,E00866,Security,Low,Resolved,2024-06-29 08:32:13,2024-07-06 10:32:13,170.0,5
T0010196,C005155,E01260,Feature Request,Low,Closed,2025-02-20 23:11:33,2025-02-27 04:11:33,149.0,1
T0010197,C005155,E00803,Security,Medium,Closed,2024-12-11 03:48:43,2024-12-13 09:48:43,54.0,3
T0010198,C005157,E01036,Account,Medium,Resolved,2021-11-15 03:24:43,2021-11-18 12:24:43,81.0,2
T0010199,C005158,E00162,Billing,Medium,Resolved,2025-07-11 13:29:31,2025-07-17 12:29:31,143.0,1
T0010200,C005158,E00545,Bug Report,Medium,Open,2018-11-15 23:42:51,2018-11-17 00:42:51,25.0,1
T0010201,C005158,E00866,Performance,Low,Open,2024-04-11 14:01:36,2024-04-12 06:01:36,16.0,4
T0010202,C005158,E00211,Performance,Medium,Closed,2018-10-01 20:50:52,2018-10-04 05:50:52,57.0,2
T0010203,C005158,E00698,Feature Request,Low,Resolved,2022-09-20 21:00:05,2022-09-21 05:00:05,8.0,1
T0010204,C005158,E00511,Feature Request,Medium,Open,2021-08-04 15:21:41,2021-08-08 06:21:41,87.0,5
T0010205,C005158,E01271,Feature Request,Low,Open,2025-10-25 23:05:24,2025-11-01 12:05:24,157.0,3
T0010206,C005159,E01143,Performance,Medium,Resolved,2025-08-06 12:20:47,2025-08-11 21:20:47,129.0,5
T0010207,C005159,E01126,Account,Medium,Closed,2025-09-04 16:11:22,2025-09-05 21:11:22,29.0,2
T0010208,C005159,E00157,Performance,High,Open,2023-02-19 16:44:46,2023-02-25 13:44:46,141.0,5
T0010209,C005160,E00328,Performance,Medium,Resolved,2022-05-20 23:07:44,2022-05-30 17:07:44,234.0,2
T0010210,C005160,E01143,Feature Request,Low,Open,2024-02-25 18:43:12,2024-03-02 08:43:12,134.0,2
T0010211,C005164,E00684,Security,Medium,Closed,2022-04-07 01:21:42,2022-04-12 06:21:42,125.0,4
T0010212,C005165,E00290,Account,Medium,Resolved,2025-01-02 13:01:14,2025-01-02 15:01:14,2.0,1
T0010213,C005166,E01144,Performance,Low,Open,2020-04-14 09:36:39,2020-04-23 21:36:39,228.0,4
T0010214,C005166,E01135,Performance,Low,Resolved,2024-10-09 10:49:32,2024-10-09 19:49:32,9.0,5
T0010215,C005167,E00171,Bug Report,Critical,Closed,2025-02-03 05:47:22,2025-02-04 15:47:22,34.0,3
T0010216,C005167,E01143,Billing,Low,Resolved,2024-12-13 13:53:15,2024-12-14 02:53:15,13.0,3
T0010217,C005167,E00328,Bug Report,Medium,Resolved,2024-10-28 01:18:52,2024-10-31 12:18:52,83.0,1
T0010218,C005168,E00082,Feature Request,Low,Resolved,2025-09-15 02:08:47,2025-09-16 22:08:47,44.0,5
T0010219,C005168,E01299,Technical,Low,Resolved,2025-07-31 22:33:53,2025-08-05 00:33:53,98.0,3
T0010220,C005169,E00278,Billing,High,Open,2025-05-04 03:17:55,2025-05-12 08:17:55,197.0,5
T0010221,C005170,E00350,Security,Medium,Resolved,2025-05-13 09:51:46,2025-05-20 06:51:46,165.0,5
T0010222,C005170,E01144,Bug Report,Low,Closed,2025-08-31 05:41:30,2025-08-31 06:41:30,1.0,5
T0010223,C005171,E00625,Bug Report,Medium,Closed,2025-03-25 17:20:38,2025-04-03 16:20:38,215.0,2
T0010224,C005172,E00321,Feature Request,High,Resolved,2024-10-12 18:08:48,2024-10-21 22:08:48,220.0,4
T0010225,C005172,E01293,Performance,Critical,Closed,2024-11-15 14:04:30,2024-11-23 05:04:30,183.0,2
T0010226,C005172,E01155,Bug Report,Low,Resolved,2024-09-27 09:28:20,2024-10-04 00:28:20,159.0,3
T0010227,C005172,E01135,Feature Request,Medium,Closed,2025-08-28 03:53:56,2025-09-06 01:53:56,214.0,5
T0010228,C005172,E00859,Billing,Low,Closed,2025-10-03 17:11:57,2025-10-13 16:11:57,239.0,2
T0010229,C005173,E00766,Performance,High,Closed,2024-04-20 13:12:00,2024-04-29 05:12:00,208.0,4
T0010230,C005173,E01143,Bug Report,High,Resolved,2024-02-09 21:41:03,2024-02-14 10:41:03,109.0,3
T0010231,C005173,E00452,Feature Request,Medium,Resolved,2024-01-20 11:58:32,2024-01-28 01:58:32,182.0,2
T0010232,C005173,E00021,Performance,Low,Resolved,2024-05-17 04:42:53,2024-05-17 11:42:53,7.0,2
T0010233,C005173,E01087,Technical,High,Resolved,2023-12-14 06:18:41,2023-12-15 10:18:41,28.0,3
T0010234,C005174,E00585,Bug Report,Medium,Open,2024-09-11 20:22:18,2024-09-16 17:22:18,117.0,3
T0010235,C005174,E00259,Bug Report,Medium,Closed,2024-10-17 07:45:43,2024-10-26 08:45:43,217.0,2
T0010236,C005174,E01269,Account,Medium,Resolved,2024-11-09 07:01:56,2024-11-15 02:01:56,139.0,3
T0010237,C005175,E00212,Feature Request,Low,Resolved,2018-06-16 07:27:51,2018-06-22 04:27:51,141.0,1
T0010238,C005175,E00787,Performance,Medium,Closed,2023-05-28 15:45:02,2023-06-06 03:45:02,204.0,1
T0010239,C005175,E00102,Security,Medium,Resolved,2018-08-17 20:44:58,2018-08-19 08:44:58,36.0,5
T0010240,C005175,E00610,Feature Request,Medium,Closed,2024-02-03 14:40:43,2024-02-13 06:40:43,232.0,1
T0010241,C005176,E00942,Billing,Low,Open,2024-03-15 13:20:26,2024-03-19 05:20:26,88.0,4
T0010242,C005176,E00031,Billing,Low,Open,2025-09-06 10:29:03,2025-09-09 03:29:03,65.0,4
T0010243,C005176,E00585,Performance,Medium,Pending,2025-01-17 02:33:35,2025-01-23 03:33:35,145.0,3
T0010244,C005177,E01021,Performance,Medium,Resolved,2025-10-08 21:35:33,2025-10-10 01:35:33,28.0,5
T0010245,C005177,E00094,Technical,High,Closed,2024-02-28 18:40:25,2024-03-01 17:40:25,47.0,3
T0010246,C005177,E00653,Billing,Low,Resolved,2025-05-29 12:25:59,2025-06-06 02:25:59,182.0,5
T0010247,C005179,E00170,Account,High,Pending,2025-09-24 06:36:10,2025-09-26 17:36:10,59.0,3
T0010248,C005179,E00962,Billing,Medium,Closed,2024-01-10 19:03:12,2024-01-11 04:03:12,9.0,4
T0010249,C005179,E00258,Bug Report,Low,Resolved,2020-01-09 09:41:28,2020-01-10 22:41:28,37.0,3
T0010250,C005179,E00952,Account,Low,Resolved,2019-10-22 15:59:09,2019-10-29 12:59:09,165.0,4
T0010251,C005180,E00194,Security,Medium,Open,2025-06-15 01:50:06,2025-06-24 21:50:06,236.0,1
T0010252,C005180,E00288,Security,Low,Pending,2024-08-01 04:15:34,2024-08-10 01:15:34,213.0,4
T0010253,C005182,E00147,Billing,Low,Open,2025-10-17 12:34:48,2025-10-17 19:34:48,7.0,1
T0010254,C005182,E00383,Feature Request,High,Resolved,2025-09-26 19:51:36,2025-09-27 10:51:36,15.0,4
T0010255,C005183,E00261,Bug Report,Medium,Closed,2022-09-16 15:38:52,2022-09-19 03:38:52,60.0,3
T0010256,C005183,E00230,Bug Report,Medium,Closed,2019-02-05 12:03:52,2019-02-15 07:03:52,235.0,5
T0010257,C005184,E00710,Security,Low,Resolved,2025-04-26 04:15:13,2025-04-28 13:15:13,57.0,5
T0010258,C005184,E00505,Technical,High,Resolved,2019-11-28 21:15:33,2019-12-04 05:15:33,128.0,1
T0010259,C005184,E00208,Feature Request,Medium,Resolved,2024-09-21 23:33:04,2024-09-29 08:33:04,177.0,2
T0010260,C005186,E01260,Account,Medium,Resolved,2023-06-17 02:05:42,2023-06-26 02:05:42,216.0,1
T0010261,C005186,E00205,Account,Critical,Resolved,2019-10-29 06:30:18,2019-11-06 15:30:18,201.0,4
T0010262,C005186,E01281,Technical,Medium,Resolved,2022-03-11 18:54:42,2022-03-21 02:54:42,224.0,5
T0010263,C005187,E00088,Feature Request,High,Resolved,2023-03-25 05:24:23,2023-04-02 05:24:23,192.0,5
T0010264,C005187,E00544,Bug Report,Low,Resolved,2019-07-10 18:46:48,2019-07-19 23:46:48,221.0,1
T0010265,C005188,E00544,Billing,Medium,Open,2025-04-20 02:18:11,2025-04-27 14:18:11,180.0,3
T0010266,C005188,E00147,Security,Critical,Closed,2025-09-17 19:51:54,2025-09-21 07:51:54,84.0,3
T0010267,C005189,E00177,Feature Request,High,Resolved,2025-09-22 16:08:41,2025-09-25 11:08:41,67.0,5
T0010268,C005190,E01115,Security,Medium,Open,2022-07-18 18:58:24,2022-07-27 02:58:24,200.0,2
T0010269,C005190,E01218,Performance,Critical,Closed,2024-11-12 09:31:24,2024-11-17 09:31:24,120.0,5
T0010270,C005191,E00267,Performance,Low,Resolved,2025-01-30 18:28:19,2025-02-02 13:28:19,67.0,4
T0010271,C005191,E01260,Bug Report,Low,Pending,2023-01-06 21:29:36,2023-01-10 04:29:36,79.0,5
T0010272,C005191,E00592,Bug Report,Low,Open,2023-10-30 11:18:27,2023-11-03 14:18:27,99.0,3
T0010273,C005193,E00066,Technical,High,Closed,2025-08-27 23:34:56,2025-08-28 14:34:56,15.0,3
T0010274,C005194,E00171,Feature Request,Medium,Resolved,2021-10-13 21:12:43,2021-10-20 00:12:43,147.0,2
T0010275,C005194,E00239,Bug Report,High,Resolved,2023-01-30 07:52:35,2023-01-31 23:52:35,40.0,3
T0010276,C005196,E01219,Performance,Critical,Closed,2023-07-10 20:40:26,2023-07-18 19:40:26,191.0,1
T0010277,C005196,E00980,Technical,Critical,Pending,2025-03-02 03:24:53,2025-03-05 16:24:53,85.0,2
T0010278,C005196,E00239,Feature Request,Medium,Pending,2023-07-21 15:22:50,2023-07-28 18:22:50,171.0,4
T0010279,C005197,E01271,Security,Critical,Resolved,2023-07-05 00:30:20,2023-07-12 11:30:20,179.0,1
T0010280,C005197,E00205,Feature Request,Medium,Resolved,2023-09-29 06:26:25,2023-10-03 16:26:25,106.0,3
T0010281,C005197,E01207,Account,Medium,Pending,2024-09-18 05:56:21,2024-09-25 15:56:21,178.0,4
T0010282,C005198,E00261,Bug Report,High,Open,2025-07-31 17:18:13,2025-08-07 13:18:13,164.0,2
T0010283,C005200,E00799,Account,High,Resolved,2024-04-13 14:54:45,2024-04-17 20:54:45,102.0,4
T0010284,C005200,E00781,Security,Low,Closed,2022-05-18 18:50:53,2022-05-20 17:50:53,47.0,2
T0010285,C005201,E00009,Security,High,Resolved,2025-09-02 04:56:29,2025-09-06 19:56:29,111.0,2
T0010286,C005201,E01215,Technical,Medium,Resolved,2024-06-11 13:22:02,2024-06-18 02:22:02,157.0,3
T0010287,C005202,E01109,Bug Report,High,Resolved,2023-07-11 19:58:25,2023-07-20 23:58:25,220.0,4
T0010288,C005202,E01092,Bug Report,High,Pending,2024-06-14 17:06:14,2024-06-23 12:06:14,211.0,2
T0010289,C005203,E00433,Billing,Medium,Resolved,2022-05-22 14:37:04,2022-05-28 13:37:04,143.0,3
T0010290,C005203,E00362,Technical,Medium,Closed,2024-09-21 00:18:13,2024-09-26 10:18:13,130.0,2
T0010291,C005205,E00613,Account,Low,Pending,2024-09-29 18:19:40,2024-10-08 10:19:40,208.0,4
T0010292,C005206,E01187,Billing,High,Resolved,2022-01-12 14:31:10,2022-01-20 03:31:10,181.0,1
T0010293,C005206,E00887,Account,Medium,Resolved,2023-02-24 22:11:11,2023-03-04 23:11:11,193.0,2
T0010294,C005207,E00327,Billing,Medium,Closed,2022-08-15 19:43:11,2022-08-22 06:43:11,155.0,2
T0010295,C005208,E00304,Bug Report,Medium,Resolved,2025-01-22 11:26:54,2025-02-01 00:26:54,229.0,3
T0010296,C005208,E00929,Account,Low,Resolved,2024-12-12 16:29:41,2024-12-20 19:29:41,195.0,4
T0010297,C005208,E01148,Account,Medium,Pending,2024-03-15 19:04:05,2024-03-19 02:04:05,79.0,4
T0010298,C005208,E00610,Technical,Critical,Open,2023-12-03 10:33:08,2023-12-07 00:33:08,86.0,4
T0010299,C005209,E00915,Account,High,Closed,2025-05-01 04:57:27,2025-05-08 11:57:27,175.0,2
T0010300,C005210,E01060,Billing,Low,Closed,2025-01-07 21:38:36,2025-01-15 05:38:36,176.0,4
T0010301,C005210,E00328,Bug Report,High,Resolved,2021-04-24 08:52:33,2021-04-28 12:52:33,100.0,4
T0010302,C005212,E00915,Bug Report,Medium,Closed,2024-12-03 12:18:02,2024-12-12 11:18:02,215.0,1
T0010303,C005213,E01219,Technical,High,Open,2024-04-13 06:20:16,2024-04-16 08:20:16,74.0,2
T0010304,C005213,E00211,Performance,Medium,Closed,2025-07-06 00:06:23,2025-07-14 18:06:23,210.0,2
T0010305,C005213,E00799,Performance,Medium,Open,2024-10-16 18:56:30,2024-10-23 02:56:30,152.0,3
T0010306,C005213,E00350,Technical,Low,Resolved,2024-03-31 03:50:44,2024-04-02 10:50:44,55.0,3
T0010307,C005214,E00347,Technical,Low,Resolved,2024-12-25 20:46:56,2025-01-01 19:46:56,167.0,2
T0010308,C005214,E01154,Security,Medium,Open,2024-01-24 09:02:40,2024-02-01 04:02:40,187.0,4
T0010309,C005214,E00597,Bug Report,Medium,Resolved,2022-03-31 14:31:20,2022-04-04 02:31:20,84.0,4
T0010310,C005215,E01260,Feature Request,High,Resolved,2025-12-24 21:57:35,2025-12-26 06:57:35,33.0,5
T0010311,C005216,E00316,Billing,Low,Resolved,2025-09-21 14:21:16,2025-09-23 11:21:16,45.0,5
T0010312,C005216,E00414,Billing,Medium,Closed,2023-08-31 04:12:54,2023-09-10 00:12:54,236.0,4
T0010313,C005216,E00980,Security,Low,Open,2022-01-25 13:42:50,2022-01-27 09:42:50,44.0,2
T0010314,C005217,E01281,Technical,Low,Resolved,2022-08-09 00:00:19,2022-08-14 10:00:19,130.0,4
T0010315,C005217,E00780,Bug Report,Medium,Resolved,2022-11-24 22:23:40,2022-11-26 09:23:40,35.0,5
T0010316,C005217,E00928,Security,High,Open,2020-04-27 09:56:04,2020-04-27 12:56:04,3.0,4
T0010317,C005218,E00233,Performance,Medium,Pending,2024-08-29 13:35:47,2024-09-06 19:35:47,198.0,1
T0010318,C005219,E00904,Technical,Medium,Pending,2024-07-20 08:37:35,2024-07-29 17:37:35,225.0,2
T0010319,C005219,E00261,Security,Medium,Resolved,2025-07-07 13:39:53,2025-07-09 02:39:53,37.0,4
T0010320,C005221,E00484,Security,Medium,Resolved,2022-09-23 12:43:03,2022-09-27 20:43:03,104.0,2
T0010321,C005222,E00839,Performance,High,Closed,2022-10-06 14:56:03,2022-10-14 13:56:03,191.0,5
T0010322,C005223,E00157,Technical,Low,Resolved,2024-07-13 16:55:11,2024-07-15 14:55:11,46.0,4
